66.799000  0.147671  0.051713 -0.022482 0.000908 0.001572 0.005874  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
70.725000  0.353070 -0.227735 -0.126965  0.001178  0.016310 -0.003443  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
70.759000  0.381326 -0.226161 -0.132644  0.001198  0.016528 -0.003386  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
70.792000  0.380170 -0.235112 -0.144764  0.001556  0.016448 -0.003724  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
70.816000  0.384060 -0.236266 -0.131201  0.001850  0.016392 -0.004024  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
70.867000  0.387641 -0.239960 -0.131495  0.001797  0.015967 -0.003841  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
70.900000  0.376896 -0.237048 -0.133086  0.001981  0.016251 -0.003703  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
70.934000  0.369440 -0.225959 -0.140321  0.002110  0.016500 -0.003512  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
70.965000  0.379521 -0.237945 -0.133584  0.001911  0.016497 -0.003375  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
70.998000  0.371281 -0.237980 -0.144620  0.002016  0.016430 -0.003239  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.033000  0.381222 -0.232752 -0.120227  0.001671  0.016308 -0.003203  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.068000  0.388728 -0.235114 -0.133046  0.001805  0.016263 -0.003460  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.104000  0.381619 -0.236818 -0.134905  0.001848  0.016246 -0.003602  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.142000  0.380810 -0.234510 -0.122968  0.001656  0.016389 -0.003851  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.174000  0.378554 -0.233617 -0.144346  0.001931  0.016613 -0.003893  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.208000  0.385532 -0.237222 -0.125088  0.001660  0.016616 -0.003808  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.240000  0.367324 -0.231519 -0.136893  0.001136  0.016462 -0.003760  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.274000  0.398097 -0.253862 -0.140868  0.001414  0.016559 -0.003940  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.310000  0.379021 -0.229299 -0.120832  0.001218  0.016478 -0.003830  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.343000  0.376227 -0.231246 -0.141514  0.001403  0.016407 -0.003799  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.376000  0.374121 -0.243030 -0.142701  0.001456  0.016530 -0.003645  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.412000  0.372740 -0.234135 -0.142443  0.001684  0.016707 -0.003679  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.449000  0.384148 -0.240505 -0.133285  0.001830  0.016549 -0.003718  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.524000  0.385444 -0.235539 -0.130133  0.001769  0.016136 -0.003507  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.554000  0.370751 -0.239876 -0.124176  0.001474  0.016247 -0.003626  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.591000  0.390456 -0.249457 -0.128570  0.001744  0.016513 -0.003852  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.626000  0.404349 -0.249672 -0.141302  0.001790  0.016598 -0.003618  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.657000  0.373364 -0.223709 -0.135890  0.001682  0.016796 -0.003340  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.691000  0.379241 -0.236970 -0.137249  0.001738  0.016828 -0.003146  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.725000  0.367914 -0.232027 -0.151856  0.001927  0.016860 -0.003351  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.761000  0.380757 -0.232316 -0.127473  0.001871  0.016713 -0.003264  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.792000  0.393926 -0.235531 -0.126338  0.002086  0.016695 -0.003483  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.833000  0.394215 -0.239129 -0.105297  0.001332  0.016334 -0.004014  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.864000  0.391306 -0.242121 -0.140254  0.001590  0.016304 -0.004144  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.900000  0.407963 -0.264745 -0.117602  0.001449  0.016221 -0.004365  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.934000  0.377408 -0.239498 -0.137706  0.001775  0.016414 -0.004198  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
71.967000  0.401486 -0.255745 -0.130958  0.001705  0.016499 -0.004393  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.000000  0.384001 -0.242088 -0.150153  0.001996  0.016680 -0.004298  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.037000  0.360404 -0.216621 -0.136364  0.002048  0.016307 -0.003576  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.070000  0.364778 -0.221734 -0.132315  0.001836  0.016288 -0.003065  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.102000  0.382681 -0.233633 -0.141538  0.001802  0.016399 -0.002923  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
